user_id,month,total_income,total_spending,total_saving,saving_rate,restaurant_ratio,coffee_ratio,shopping_ratio,transport_ratio,electronics_ratio,entertainment_ratio,weekend_spending_ratio,planned_purchase_ratio,online_purchase_ratio,budget_adherence,financial_score,goal_progress,consecutive_budget_success,spending_trend,financial_personality,target_months,financial_risk,will_reach_goal,behavior_label,recommended_action
12,1,1000,260.9,739.1,0.739,0.422,0.103,0.0,0.194,0.0,0.0,0.47,0.625,0.25,0.686,100,0.027,1,Stable,Coffee Lover,9,Low,Yes,Disciplined,Reduce Restaurant Spending
12,2,1000,111.9,888.1,0.888,0.382,0.544,0.0,0.074,0.0,0.0,0.265,0.333,0.667,0.865,60,0.0,1,Decreasing,Coffee Lover,9,Medium,Yes,Balanced,Reduce Coffee Spending
12,3,1000,2126.84,-1126.84,-1.127,0.068,0.006,0.0,0.008,0.893,0.0,0.923,0.857,0.571,0.0,100,0.038,1,Increasing,Coffee Lover,9,High,No,Overspender,Emergency Spending Alert
12,4,1000,386.85,613.15,0.613,0.215,0.163,0.0,0.074,0.0,0.195,0.404,0.455,0.273,0.534,60,0.0,1,Decreasing,Coffee Lover,9,Medium,Yes,Balanced,Increase Monthly Savings
12,5,1000,497.33,502.67,0.503,0.251,0.122,0.0,0.106,0.0,0.0,0.668,0.692,0.308,0.401,60,0.0,1,Increasing,Coffee Lover,9,Medium,Yes,Balanced,Reduce Restaurant Spending
12,6,1000,610.04,389.96,0.39,0.049,0.113,0.0,0.051,0.0,0.342,0.475,0.615,0.231,0.265,60,0.0,1,Increasing,Coffee Lover,9,Medium,Yes,Balanced,Increase Monthly Savings
12,7,1000,1546.97,-546.97,-0.547,0.085,0.034,0.0,0.025,0.767,0.0,0.013,0.222,0.222,0.0,60,0.0,1,Increasing,Coffee Lover,9,High,No,Overspender,Emergency Spending Alert
12,8,1000,2036.63,-1036.63,-1.037,0.021,0.013,0.0,0.0,0.822,0.092,0.869,0.5,0.333,0.0,85,0.008,1,Increasing,Coffee Lover,9,High,No,Overspender,Emergency Spending Alert
12,9,1000,113.76,886.24,0.886,0.0,1.0,0.0,0.0,0.0,0.0,0.139,0.333,0.0,0.863,60,0.0,1,Decreasing,Coffee Lover,9,Medium,No,Balanced,Reduce Coffee Spending
12,10,1000,512.92,487.08,0.487,0.191,0.123,0.0,0.06,0.0,0.265,0.436,0.455,0.182,0.382,60,0.0,1,Increasing,Coffee Lover,9,Medium,No,Balanced,Increase Monthly Savings
12,11,1000,210.19,789.81,0.79,0.517,0.181,0.0,0.0,0.0,0.302,0.143,1.0,0.2,0.747,60,0.0,1,Decreasing,Coffee Lover,9,Medium,No,Balanced,Reduce Coffee Spending
12,12,1000,780.66,219.34,0.219,0.102,0.134,0.0,0.01,0.0,0.0,0.866,0.818,0.364,0.059,60,0.0,1,Increasing,Coffee Lover,9,Medium,No,Balanced,Increase Monthly Savings
13,1,1000,646.7,353.3,0.353,0.046,0.019,0.184,0.047,0.0,0.0,0.187,1.0,0.417,0.305,60,0.0,1,Stable,Disciplined,9,Medium,Yes,Balanced,Increase Monthly Savings
13,2,1000,171.29,828.71,0.829,0.175,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.816,60,0.0,1,Decreasing,Disciplined,9,Medium,Yes,Balanced,Increase Monthly Savings
13,3,1000,2112.53,-1112.53,-1.113,0.068,0.007,0.076,0.004,0.533,0.0,0.101,1.0,0.267,0.0,60,0.0,1,Increasing,Disciplined,9,High,No,Overspender,Emergency Spending Alert
13,4,1000,1441.19,-441.19,-0.441,0.0,0.0,0.0,0.0,0.863,0.0,0.0,1.0,0.5,0.0,60,0.0,1,Decreasing,Disciplined,9,High,No,Overspender,Emergency Spending Alert
13,5,1000,886.99,113.01,0.113,0.0,0.0,0.09,0.017,0.0,0.033,0.268,0.909,0.545,0.047,60,0.0,1,Decreasing,Disciplined,9,Medium,No,Balanced,Increase Monthly Savings
13,6,1000,320.18,679.82,0.68,0.0,0.037,0.0,0.05,0.0,0.147,0.412,1.0,0.25,0.656,60,0.0,1,Decreasing,Disciplined,9,Medium,Yes,Balanced,Increase Monthly Savings
13,7,1000,1288.19,-288.19,-0.288,0.031,0.0,0.0,0.0,0.638,0.066,0.095,1.0,0.5,0.0,60,0.0,1,Increasing,Disciplined,9,High,No,Overspender,Emergency Spending Alert
13,8,1000,1990.28,-990.28,-0.99,0.017,0.006,0.135,0.004,0.598,0.102,0.634,1.0,0.462,0.0,60,0.0,1,Increasing,Disciplined,9,High,No,Overspender,Emergency Spending Alert
13,9,1000,1710.69,-710.69,-0.711,0.0,0.007,0.048,0.005,0.799,0.014,0.909,1.0,0.375,0.0,60,0.0,1,Decreasing,Disciplined,9,High,No,Overspender,Emergency Spending Alert
13,10,1000,218.33,781.67,0.782,0.137,0.0,0.0,0.149,0.0,0.0,0.374,1.0,0.0,0.766,60,0.0,1,Decreasing,Disciplined,9,Medium,No,Balanced,Increase Monthly Savings
13,11,1000,519.26,480.74,0.481,0.119,0.023,0.0,0.087,0.0,0.0,0.332,0.923,0.538,0.442,60,0.0,1,Increasing,Disciplined,9,Medium,No,Balanced,Increase Monthly Savings
13,12,1000,396.54,603.46,0.603,0.0,0.063,0.202,0.028,0.0,0.05,0.467,1.0,0.556,0.574,60,0.0,1,Decreasing,Disciplined,9,Medium,No,Balanced,Increase Monthly Savings
14,1,1790,413.62,1376.38,0.769,0.158,0.205,0.0,0.052,0.0,0.179,0.3,0.7,0.3,0.724,60,0.0,1,Stable,Coffee Lover,12,Medium,Yes,Balanced,Reduce Coffee Spending
14,2,1790,301.25,1488.75,0.832,0.0,0.04,0.0,0.214,0.0,0.0,0.68,0.625,0.375,0.799,60,0.0,1,Decreasing,Coffee Lover,12,Medium,Yes,Balanced,Increase Monthly Savings
14,3,1790,620.17,1169.83,0.654,0.102,0.068,0.595,0.03,0.0,0.0,0.595,0.667,0.167,0.586,60,0.0,1,Increasing,Coffee Lover,12,Medium,Yes,Balanced,Reduce Shopping
14,4,1790,511.19,1278.81,0.714,0.111,0.116,0.745,0.028,0.0,0.0,0.48,0.75,0.25,0.658,60,0.0,1,Decreasing,Coffee Lover,12,Medium,Yes,Balanced,Reduce Shopping
14,5,1790,1953.7,-163.7,-0.091,0.045,0.031,0.0,0.005,0.812,0.05,0.055,0.6,0.2,0.0,60,0.0,1,Increasing,Coffee Lover,12,High,No,Overspender,Emergency Spending Alert
14,6,1790,114.18,1675.82,0.936,0.39,0.61,0.0,0.0,0.0,0.0,0.342,0.833,0.167,0.924,60,0.0,1,Decreasing,Coffee Lover,12,Medium,Yes,Balanced,Reduce Coffee Spending
14,7,1790,4961.91,-3171.91,-1.772,0.025,0.039,0.101,0.005,0.747,0.038,0.871,0.5,0.3,0.0,60,0.0,1,Increasing,Coffee Lover,12,High,No,Overspender,Emergency Spending Alert
14,8,1790,587.94,1202.06,0.672,0.146,0.219,0.136,0.0,0.0,0.358,0.397,0.583,0.167,0.607,60,0.0,1,Decreasing,Coffee Lover,12,Medium,Yes,Balanced,Reduce Coffee Spending
14,9,1790,259.93,1530.07,0.855,0.288,0.168,0.0,0.15,0.0,0.0,0.0,0.778,0.444,0.826,60,0.0,1,Decreasing,Coffee Lover,12,Medium,Yes,Balanced,Reduce Restaurant Spending
14,10,1790,2323.09,-533.09,-0.298,0.019,0.043,0.0,0.012,0.895,0.0,0.922,0.5,0.0,0.0,60,0.0,1,Increasing,Coffee Lover,12,High,No,Overspender,Emergency Spending Alert
14,11,1790,1240.47,549.53,0.307,0.0,0.022,0.142,0.0,0.656,0.0,0.836,0.5,0.0,0.171,60,0.0,1,Decreasing,Coffee Lover,12,Medium,No,Balanced,Increase Monthly Savings
14,12,1790,458.61,1331.39,0.744,0.359,0.132,0.0,0.03,0.0,0.099,0.142,0.5,0.25,0.694,60,0.0,1,Decreasing,Coffee Lover,12,Medium,No,Balanced,Reduce Restaurant Spending
15,1,1500,491.7,1008.3,0.672,0.079,0.024,0.293,0.016,0.0,0.0,0.51,0.875,0.375,0.584,60,0.0,1,Stable,Disciplined,12,Medium,Yes,Balanced,Increase Monthly Savings
15,2,1500,207.35,1292.65,0.862,0.0,0.0,0.0,0.041,0.0,0.0,0.208,1.0,0.75,0.825,60,0.0,1,Decreasing,Disciplined,12,Medium,Yes,Balanced,Increase Monthly Savings
15,3,1500,318.01,1181.99,0.788,0.189,0.038,0.0,0.0,0.0,0.0,0.094,0.857,0.286,0.731,60,0.0,1,Increasing,Disciplined,12,Medium,Yes,Balanced,Increase Monthly Savings
15,4,1500,1429.37,70.63,0.047,0.042,0.008,0.0,0.008,0.782,0.014,0.021,0.778,0.444,0.0,60,0.0,1,Increasing,Disciplined,12,High,No,Impulsive,Increase Savings
15,5,1500,493.28,1006.72,0.671,0.0,0.0,0.241,0.058,0.0,0.0,0.383,0.889,0.333,0.583,60,0.0,1,Decreasing,Disciplined,12,Medium,Yes,Balanced,Increase Monthly Savings
15,6,1500,486.35,1013.65,0.676,0.123,0.0,0.164,0.0,0.0,0.0,0.363,0.625,0.375,0.589,60,0.0,1,Stable,Disciplined,12,Medium,Yes,Balanced,Increase Monthly Savings
15,7,1500,2162.27,-662.27,-0.442,0.017,0.0,0.0,0.004,0.826,0.0,0.099,1.0,0.444,0.0,60,0.0,1,Increasing,Disciplined,12,High,No,Overspender,Emergency Spending Alert
15,8,1500,2752.27,-1252.27,-0.835,0.0,0.0,0.0,0.007,0.813,0.022,0.677,1.0,0.3,0.0,60,0.0,1,Increasing,Disciplined,12,High,No,Overspender,Emergency Spending Alert
15,9,1500,618.85,881.15,0.587,0.0,0.0,0.0,0.013,0.0,0.0,0.176,0.667,0.222,0.476,60,0.0,1,Decreasing,Disciplined,12,Medium,Yes,Balanced,Increase Monthly Savings
15,10,1500,968.69,531.31,0.354,0.075,0.0,0.161,0.0,0.524,0.032,0.032,1.0,0.571,0.181,60,0.0,1,Increasing,Disciplined,12,Medium,No,Balanced,Increase Monthly Savings
15,11,1500,413.75,1086.25,0.724,0.0,0.059,0.32,0.104,0.0,0.0,0.178,1.0,0.364,0.65,60,0.0,1,Decreasing,Disciplined,12,Medium,No,Balanced,Reduce Shopping
15,12,1500,1550.77,-50.77,-0.034,0.0,0.015,0.052,0.0,0.705,0.072,0.019,1.0,0.6,0.0,60,0.0,1,Increasing,Disciplined,12,High,No,Overspender,Emergency Spending Alert
16,1,1890,891.69,998.31,0.528,0.135,0.056,0.228,0.0,0.0,0.063,0.436,0.75,0.333,0.487,60,0.0,1,Stable,Coffee Lover,6,Medium,Yes,Balanced,Increase Monthly Savings
16,2,1890,1058.81,831.19,0.44,0.305,0.049,0.0,0.016,0.0,0.056,0.536,0.471,0.412,0.391,85,0.068,1,Increasing,Coffee Lover,6,Low,Yes,Disciplined,Reduce Restaurant Spending
16,3,1890,432.64,1457.36,0.771,0.407,0.111,0.0,0.032,0.0,0.153,0.163,0.9,0.5,0.751,75,0.0,1,Decreasing,Coffee Lover,6,Medium,Yes,Balanced,Reduce Restaurant Spending
16,4,1890,161.39,1728.61,0.915,0.255,0.074,0.0,0.164,0.0,0.507,0.144,0.667,0.333,0.907,60,0.0,1,Decreasing,Coffee Lover,6,Medium,Yes,Balanced,Reduce Restaurant Spending
16,5,1890,877.97,1012.03,0.535,0.097,0.014,0.0,0.0,0.853,0.036,0.05,0.6,0.4,0.495,60,0.0,1,Increasing,Coffee Lover,6,Medium,No,Balanced,Increase Monthly Savings
16,6,1890,263.03,1626.97,0.861,0.0,0.227,0.421,0.134,0.0,0.0,0.672,0.375,0.375,0.849,75,0.009,1,Decreasing,Coffee Lover,6,Medium,No,Balanced,Reduce Coffee Spending
16,7,1890,1717.53,172.47,0.091,0.036,0.037,0.0,0.014,0.857,0.0,0.0,0.857,0.0,0.012,60,0.0,1,Increasing,Coffee Lover,6,Medium,No,Balanced,Increase Savings
16,8,1890,917.5,972.5,0.515,0.158,0.058,0.406,0.0,0.0,0.102,0.771,0.7,0.0,0.472,60,0.0,1,Decreasing,Coffee Lover,6,Medium,No,Balanced,Reduce Shopping
16,9,1890,412.95,1477.05,0.782,0.152,0.137,0.0,0.031,0.0,0.216,0.031,0.625,0.375,0.762,75,0.012,1,Decreasing,Coffee Lover,6,Medium,No,Balanced,Increase Monthly Savings
16,10,1890,759.63,1130.37,0.598,0.092,0.061,0.5,0.0,0.0,0.0,0.11,0.5,0.125,0.563,60,0.0,1,Increasing,Coffee Lover,6,Medium,No,Balanced,Reduce Shopping
16,11,1890,437.4,1452.6,0.769,0.104,0.088,0.0,0.108,0.0,0.0,0.346,0.75,0.0,0.748,100,0.345,1,Decreasing,Coffee Lover,6,Low,Yes,Disciplined,Maintain Current Habits
16,12,1890,471.68,1418.32,0.75,0.064,0.135,0.7,0.102,0.0,0.0,0.296,0.8,0.1,0.729,60,0.0,1,Stable,Coffee Lover,6,Medium,No,Balanced,Reduce Shopping
17,1,2590,1289.13,1300.87,0.502,0.0,0.025,0.729,0.006,0.0,0.065,0.376,0.556,0.333,0.44,60,0.0,1,Stable,Balanced,12,Medium,Yes,Balanced,Reduce Shopping
17,2,2590,2945.62,-355.62,-0.137,0.0,0.007,0.08,0.012,0.533,0.02,0.148,0.733,0.467,0.0,60,0.0,1,Increasing,Balanced,12,High,No,Overspender,Emergency Spending Alert
17,3,2590,1768.3,821.7,0.317,0.034,0.016,0.071,0.027,0.59,0.0,0.713,0.643,0.5,0.232,60,0.0,1,Decreasing,Balanced,12,Medium,Yes,Balanced,Increase Monthly Savings
17,4,2590,1933.32,656.68,0.254,0.042,0.016,0.0,0.004,0.755,0.0,0.14,0.889,0.333,0.161,60,0.0,1,Stable,Balanced,12,Medium,Yes,Balanced,Increase Monthly Savings
17,5,2590,797.28,1792.72,0.692,0.111,0.016,0.873,0.0,0.0,0.0,0.0,0.75,0.25,0.654,60,0.0,1,Decreasing,Balanced,12,Medium,Yes,Balanced,Reduce Shopping
17,6,2590,1609.22,980.78,0.379,0.019,0.015,0.216,0.006,0.545,0.0,0.084,0.75,0.583,0.301,60,0.0,1,Increasing,Balanced,12,Medium,Yes,Balanced,Increase Monthly Savings
17,7,2590,2204.43,385.57,0.149,0.014,0.0,0.0,0.027,0.798,0.0,0.125,0.625,0.75,0.043,60,0.0,1,Increasing,Balanced,12,Medium,No,Balanced,Increase Monthly Savings
17,8,2590,3577.7,-987.7,-0.381,0.0,0.006,0.184,0.003,0.738,0.029,0.78,0.857,0.286,0.0,92,0.176,1,Increasing,Balanced,12,High,No,Overspender,Emergency Spending Alert
17,9,2590,653.27,1936.73,0.748,0.093,0.018,0.282,0.037,0.0,0.0,0.173,0.875,0.25,0.716,60,0.0,1,Decreasing,Balanced,12,Medium,Yes,Balanced,Increase Monthly Savings
17,10,2590,196.02,2393.98,0.924,0.219,0.061,0.0,0.0,0.0,0.0,0.219,0.5,0.5,0.915,60,0.0,1,Decreasing,Balanced,12,Medium,Yes,Balanced,Increase Monthly Savings
17,11,2590,825.19,1764.81,0.681,0.083,0.0,0.283,0.019,0.0,0.0,0.419,0.375,0.25,0.642,60,0.0,1,Increasing,Balanced,12,Medium,No,Balanced,Increase Monthly Savings
17,12,2590,799.8,1790.2,0.691,0.038,0.026,0.364,0.032,0.0,0.0,0.166,0.778,0.556,0.653,60,0.0,1,Stable,Balanced,12,Medium,No,Balanced,Reduce Shopping
18,1,2790,3872.67,-1082.67,-0.388,0.018,0.0,0.021,0.006,0.909,0.0,0.098,1.0,0.545,0.0,60,0.0,1,Stable,Disciplined,6,High,No,Overspender,Emergency Spending Alert
18,2,2790,987.94,1802.06,0.646,0.0,0.0,0.0,0.014,0.845,0.0,0.0,1.0,0.25,0.615,60,0.0,1,Decreasing,Disciplined,6,Medium,Yes,Balanced,Increase Monthly Savings
18,3,2790,284.43,2505.57,0.898,0.112,0.0,0.0,0.133,0.0,0.0,0.69,0.857,0.286,0.889,60,0.0,1,Decreasing,Disciplined,6,Medium,Yes,Balanced,Increase Monthly Savings
18,4,2790,1258.15,1531.85,0.549,0.0,0.0,0.127,0.016,0.797,0.0,0.0,1.0,0.167,0.51,60,0.0,1,Increasing,Disciplined,6,Medium,Yes,Balanced,Increase Monthly Savings
18,5,2790,278.59,2511.41,0.9,0.0,0.0,0.0,0.063,0.0,0.0,0.0,1.0,0.167,0.892,60,0.0,1,Decreasing,Disciplined,6,Medium,No,Balanced,Increase Monthly Savings
18,6,2790,463.05,2326.95,0.834,0.0,0.026,0.0,0.052,0.0,0.0,0.761,0.909,0.273,0.82,60,0.0,1,Increasing,Disciplined,6,Medium,No,Balanced,Increase Monthly Savings
18,7,2790,462.34,2327.66,0.834,0.0,0.0,0.403,0.045,0.0,0.0,0.403,0.833,0.333,0.82,60,0.0,1,Stable,Disciplined,6,Medium,No,Balanced,Reduce Shopping
18,8,2790,2147.78,642.22,0.23,0.0,0.0,0.054,0.004,0.541,0.037,0.029,1.0,0.636,0.164,60,0.0,1,Increasing,Disciplined,6,Medium,No,Balanced,Increase Monthly Savings
18,9,2790,591.11,2198.89,0.788,0.223,0.043,0.171,0.099,0.0,0.0,0.114,1.0,0.429,0.77,92,0.042,1,Decreasing,Disciplined,6,Low,No,Disciplined,Maintain Current Habits
18,10,2790,339.16,2450.84,0.878,0.088,0.071,0.0,0.039,0.0,0.0,0.269,1.0,0.375,0.868,100,0.045,1,Decreasing,Disciplined,6,Low,No,Disciplined,Maintain Current Habits
18,11,2790,1156.84,1633.16,0.585,0.0,0.0,0.0,0.007,0.563,0.0,0.18,0.889,0.111,0.55,60,0.0,1,Increasing,Disciplined,6,Medium,No,Balanced,Increase Monthly Savings
18,12,2790,2304.3,485.7,0.174,0.0,0.005,0.063,0.0,0.671,0.0,0.166,1.0,0.273,0.103,60,0.0,1,Increasing,Disciplined,6,Medium,No,Balanced,Increase Monthly Savings
19,1,2200,6342.01,-4142.01,-1.883,0.008,0.004,0.057,0.0,0.904,0.0,0.53,0.455,1.0,0.0,60,0.0,1,Stable,Tech Enthusiast,12,High,No,Overspender,Emergency Spending Alert
19,2,2200,15317.15,-13117.15,-5.962,0.0,0.0,0.025,0.0,0.951,0.0,0.45,0.909,0.909,0.0,60,0.0,1,Increasing,Tech Enthusiast,12,High,No,Overspender,Emergency Spending Alert
19,3,2200,6262.67,-4062.67,-1.847,0.041,0.0,0.0,0.0,0.861,0.014,0.054,0.8,0.9,0.0,60,0.0,1,Decreasing,Tech Enthusiast,12,High,No,Overspender,Emergency Spending Alert
19,4,2200,3347.94,-1147.94,-0.522,0.0,0.005,0.035,0.0,0.939,0.0,0.565,0.5,1.0,0.0,60,0.0,1,Decreasing,Tech Enthusiast,12,High,No,Overspender,Emergency Spending Alert
19,5,2200,996.9,1203.1,0.547,0.041,0.116,0.266,0.0,0.0,0.161,0.671,0.692,0.692,0.481,60,0.0,1,Decreasing,Tech Enthusiast,12,Medium,Yes,Balanced,Increase Monthly Savings
19,6,2200,1664.48,535.52,0.243,0.047,0.026,0.0,0.0,0.768,0.119,0.825,0.182,0.909,0.134,60,0.0,1,Increasing,Tech Enthusiast,12,Medium,Yes,Balanced,Increase Monthly Savings
19,7,2200,2635.97,-435.97,-0.198,0.029,0.0,0.156,0.0,0.701,0.095,0.095,1.0,0.4,0.0,60,0.0,1,Increasing,Tech Enthusiast,12,High,No,Overspender,Emergency Spending Alert
19,8,2200,12749.65,-10549.65,-4.795,0.016,0.003,0.063,0.001,0.911,0.007,0.439,0.923,0.846,0.0,60,0.0,1,Increasing,Tech Enthusiast,12,High,No,Overspender,Emergency Spending Alert
19,9,2200,7307.27,-5107.27,-2.321,0.005,0.009,0.018,0.0,0.935,0.017,0.676,0.583,0.667,0.0,60,0.0,1,Decreasing,Tech Enthusiast,12,High,No,Overspender,Emergency Spending Alert
19,10,2200,13409.49,-11209.49,-5.095,0.009,0.002,0.009,0.0,0.945,0.004,0.647,0.643,1.0,0.0,60,0.0,1,Increasing,Tech Enthusiast,12,High,No,Overspender,Emergency Spending Alert
19,11,2200,1779.36,420.64,0.191,0.0,0.0,0.0,0.005,0.937,0.058,0.063,0.75,0.75,0.074,60,0.0,1,Decreasing,Tech Enthusiast,12,Medium,No,Balanced,Increase Monthly Savings
19,12,2200,4072.22,-1872.22,-0.851,0.013,0.0,0.0,0.0,0.971,0.008,0.013,1.0,1.0,0.0,60,0.0,1,Increasing,Tech Enthusiast,12,High,No,Overspender,Emergency Spending Alert
20,1,1000,529.23,470.77,0.471,0.061,0.023,0.151,0.037,0.0,0.0,0.254,1.0,0.6,0.434,60,0.0,1,Stable,Disciplined,3,Medium,No,Balanced,Increase Monthly Savings
20,2,1000,473.12,526.88,0.527,0.191,0.025,0.0,0.0,0.0,0.12,0.0,0.9,0.6,0.494,100,0.054,1,Decreasing,Disciplined,3,Low,No,Disciplined,Maintain Current Habits
20,3,1000,454.19,545.81,0.546,0.066,0.038,0.179,0.048,0.0,0.0,0.427,0.857,0.286,0.515,60,0.0,1,Stable,Disciplined,3,Medium,No,Balanced,Increase Monthly Savings
20,4,1000,643.72,356.28,0.356,0.0,0.019,0.0,0.013,0.0,0.0,0.078,1.0,0.364,0.312,85,0.023,1,Increasing,Disciplined,3,Low,No,Disciplined,Maintain Current Habits
20,5,1000,293.43,706.57,0.707,0.102,0.0,0.0,0.055,0.0,0.0,0.518,1.0,0.429,0.686,100,0.11,1,Decreasing,Disciplined,3,Low,No,Disciplined,Maintain Current Habits
20,6,1000,1082.72,-82.72,-0.083,0.028,0.022,0.117,0.028,0.601,0.0,0.14,1.0,0.385,0.0,60,0.0,1,Increasing,Disciplined,3,High,No,Overspender,Emergency Spending Alert
20,7,1000,378.65,621.35,0.621,0.079,0.032,0.211,0.036,0.0,0.0,0.457,1.0,0.571,0.595,60,0.0,1,Decreasing,Disciplined,3,Medium,No,Balanced,Increase Monthly Savings
20,8,1000,1590.36,-590.36,-0.59,0.0,0.0,0.0,0.0,0.673,0.0,0.117,0.75,0.375,0.0,60,0.0,1,Increasing,Disciplined,3,High,No,Overspender,Emergency Spending Alert
20,9,1000,561.77,438.23,0.438,0.053,0.027,0.0,0.035,0.0,0.053,0.027,1.0,0.545,0.4,75,0.007,1,Decreasing,Disciplined,3,Medium,No,Balanced,Increase Monthly Savings
20,10,1000,383.38,616.62,0.617,0.078,0.0,0.0,0.042,0.0,0.0,0.37,0.8,0.3,0.59,60,0.0,1,Decreasing,Disciplined,3,Medium,No,Balanced,Increase Monthly Savings
20,11,1000,662.11,337.89,0.338,0.0,0.04,0.0,0.012,0.772,0.0,0.14,1.0,0.333,0.292,60,0.0,1,Increasing,Disciplined,3,Medium,No,Balanced,Increase Monthly Savings
20,12,1000,210.69,789.31,0.789,0.142,0.0,0.0,0.0,0.0,0.0,0.415,0.8,0.4,0.775,60,0.0,1,Decreasing,Disciplined,3,Medium,No,Balanced,Increase Monthly Savings
21,1,1500,1703.1,-203.1,-0.135,0.0,0.0,0.193,0.0,0.792,0.0,0.193,0.5,0.75,0.0,75,0.004,1,Stable,Tech Enthusiast,9,High,No,Overspender,Emergency Spending Alert
21,2,1500,3313.14,-1813.14,-1.209,0.012,0.013,0.0,0.0,0.916,0.0,0.987,0.8,0.6,0.0,60,0.0,1,Increasing,Tech Enthusiast,9,High,No,Overspender,Emergency Spending Alert
21,3,1500,639.78,860.22,0.573,0.396,0.075,0.0,0.021,0.0,0.0,0.025,0.8,0.7,0.454,60,0.0,1,Decreasing,Tech Enthusiast,9,Medium,Yes,Balanced,Reduce Restaurant Spending
21,4,1500,171.13,1328.87,0.886,0.541,0.217,0.0,0.0,0.0,0.0,0.447,0.8,0.8,0.854,60,0.0,1,Decreasing,Tech Enthusiast,9,Medium,Yes,Balanced,Reduce Coffee Spending
21,5,1500,4854.86,-3354.86,-2.237,0.0,0.002,0.052,0.002,0.934,0.0,0.59,0.714,1.0,0.0,60,0.0,1,Increasing,Tech Enthusiast,9,High,No,Overspender,Emergency Spending Alert
21,6,1500,461.48,1038.52,0.692,0.0,0.026,0.0,0.0,0.0,0.318,0.0,0.8,0.8,0.606,60,0.0,1,Decreasing,Tech Enthusiast,9,Medium,Yes,Balanced,Increase Monthly Savings
21,7,1500,915.14,584.86,0.39,0.143,0.048,0.279,0.0,0.0,0.237,0.493,0.875,0.625,0.219,60,0.0,1,Increasing,Tech Enthusiast,9,Medium,No,Balanced,Increase Monthly Savings
21,8,1500,2361.87,-861.87,-0.575,0.053,0.0,0.0,0.007,0.843,0.063,0.05,0.667,0.778,0.0,60,0.0,1,Increasing,Tech Enthusiast,9,High,No,Overspender,Emergency Spending Alert
21,9,1500,8530.94,-7030.94,-4.687,0.006,0.0,0.073,0.002,0.838,0.0,0.404,0.571,0.929,0.0,60,0.0,1,Increasing,Tech Enthusiast,9,High,No,Overspender,Emergency Spending Alert
21,10,1500,5073.92,-3573.92,-2.383,0.006,0.0,0.0,0.0,0.979,0.0,0.006,0.75,1.0,0.0,60,0.0,1,Decreasing,Tech Enthusiast,9,High,No,Overspender,Emergency Spending Alert
21,11,1500,850.06,649.94,0.433,0.09,0.02,0.164,0.0,0.0,0.0,0.364,0.375,1.0,0.275,60,0.0,1,Decreasing,Tech Enthusiast,9,Medium,No,Balanced,Increase Monthly Savings
21,12,1500,8597.54,-7097.54,-4.732,0.0,0.002,0.0,0.0,0.998,0.0,0.209,0.833,1.0,0.0,60,0.0,1,Increasing,Tech Enthusiast,9,High,No,Overspender,Emergency Spending Alert
22,1,2300,3997.93,-1697.93,-0.738,0.0,0.007,0.042,0.0,0.944,0.0,0.007,0.8,0.6,0.0,60,0.0,1,Stable,Tech Enthusiast,9,High,No,Overspender,Emergency Spending Alert
22,2,2300,4104.8,-1804.8,-0.785,0.0,0.0,0.0,0.0,0.978,0.0,0.0,1.0,1.0,0.0,60,0.0,1,Stable,Tech Enthusiast,9,High,No,Overspender,Emergency Spending Alert
22,3,2300,6740.07,-4440.07,-1.93,0.01,0.0,0.121,0.002,0.851,0.0,0.72,0.909,0.818,0.0,60,0.0,1,Increasing,Tech Enthusiast,9,High,No,Overspender,Emergency Spending Alert
22,4,2300,3449.01,-1149.01,-0.5,0.019,0.004,0.228,0.003,0.716,0.021,0.181,0.8,0.8,0.0,60,0.0,1,Decreasing,Tech Enthusiast,9,High,No,Overspender,Emergency Spending Alert
22,5,2300,3297.96,-997.96,-0.434,0.02,0.004,0.0,0.006,0.91,0.0,0.055,0.778,0.889,0.0,60,0.0,1,Stable,Tech Enthusiast,9,High,No,Overspender,Emergency Spending Alert
22,6,2300,2900.58,-600.58,-0.261,0.0,0.0,0.052,0.004,0.915,0.0,0.028,1.0,0.667,0.0,60,0.0,1,Decreasing,Tech Enthusiast,9,High,No,Overspender,Emergency Spending Alert
22,7,2300,6498.69,-4198.69,-1.826,0.01,0.004,0.0,0.004,0.944,0.02,0.0,1.0,0.667,0.0,60,0.0,1,Increasing,Tech Enthusiast,9,High,No,Overspender,Emergency Spending Alert
22,8,2300,4797.16,-2497.16,-1.086,0.037,0.004,0.0,0.009,0.842,0.041,0.382,0.692,0.846,0.0,60,0.0,1,Decreasing,Tech Enthusiast,9,High,No,Overspender,Emergency Spending Alert
22,9,2300,5240.33,-2940.33,-1.278,0.0,0.0,0.045,0.0,0.913,0.0,0.0,0.833,0.5,0.0,60,0.0,1,Stable,Tech Enthusiast,9,High,No,Overspender,Emergency Spending Alert
22,10,2300,3285.5,-985.5,-0.428,0.0,0.0,0.0,0.0,0.927,0.0,0.06,0.75,0.75,0.0,60,0.0,1,Decreasing,Tech Enthusiast,9,High,No,Overspender,Emergency Spending Alert
22,11,2300,2221.01,78.99,0.034,0.0,0.0,0.0,0.0,0.924,0.0,0.0,1.0,1.0,0.0,60,0.0,1,Decreasing,Tech Enthusiast,9,High,No,Impulsive,Increase Savings
